frame,RB:rKnee_Joint.tx,RB:rKnee_Joint.ty,RB:rKnee_Joint.tz,RB:rKnee_Joint.rx,RB:rKnee_Joint.ry,RB:rKnee_Joint.rz,RB:rAnkle_Joint.tx,RB:rAnkle_Joint.ty,RB:rAnkle_Joint.tz,RB:rAnkle_Joint.rx,RB:rAnkle_Joint.ry,RB:rAnkle_Joint.rz,RB:rAnkle_Pos.tx,RB:rAnkle_Pos.ty,RB:rAnkle_Pos.tz,RB:rAnkle_Pos.rx,RB:rAnkle_Pos.ry,RB:rAnkle_Pos.rz,RB:rD1P1_Spline.tx,RB:rD1P1_Spline.ty,RB:rD1P1_Spline.tz,RB:rD1P1_Spline.rx,RB:rD1P1_Spline.ry,RB:rD1P1_Spline.rz,RB:rD1P2_Pos.tx,RB:rD1P2_Pos.ty,RB:rD1P2_Pos.tz,RB:rD1P2_Pos.rx,RB:rD1P2_Pos.ry,RB:rD1P2_Pos.rz,RB:rD1TUP_Pos.tx,RB:rD1TUP_Pos.ty,RB:rD1TUP_Pos.tz,RB:rD1TUP_Pos.rx,RB:rD1TUP_Pos.ry,RB:rD1TUP_Pos.rz,RB:rD1markerjoint.tx,RB:rD1markerjoint.ty,RB:rD1markerjoint.tz,RB:rD1markerjoint.rx,RB:rD1markerjoint.ry,RB:rD1markerjoint.rz,RB:rMP_Joint.tx,RB:rMP_Joint.ty,RB:rMP_Joint.tz,RB:rMP_Joint.rx,RB:rMP_Joint.ry,RB:rMP_Joint.rz,RB:rD3P2_Pos.tx,RB:rD3P2_Pos.ty,RB:rD3P2_Pos.tz,RB:rD3P2_Pos.rx,RB:rD3P2_Pos.ry,RB:rD3P2_Pos.rz,RB:rD3P3_Pos.tx,RB:rD3P3_Pos.ty,RB:rD3P3_Pos.tz,RB:rD3P3_Pos.rx,RB:rD3P3_Pos.ry,RB:rD3P3_Pos.rz,RB:rD3TUP_Pos.tx,RB:rD3TUP_Pos.ty,RB:rD3TUP_Pos.tz,RB:rD3TUP_Pos.rx,RB:rD3TUP_Pos.ry,RB:rD3TUP_Pos.rz,RB:rD3markerJoint.tx,RB:rD3markerJoint.ty,RB:rD3markerJoint.tz,RB:rD3markerJoint.rx,RB:rD3markerJoint.ry,RB:rD3markerJoint.rz,RB:rD2P1_Joint.tx,RB:rD2P1_Joint.ty,RB:rD2P1_Joint.tz,RB:rD2P1_Joint.rx,RB:rD2P1_Joint.ry,RB:rD2P1_Joint.rz,RB:rD2P2_Pos.tx,RB:rD2P2_Pos.ty,RB:rD2P2_Pos.tz,RB:rD2P2_Pos.rx,RB:rD2P2_Pos.ry,RB:rD2P2_Pos.rz,RB:rD2TUP_Pos.tx,RB:rD2TUP_Pos.ty,RB:rD2TUP_Pos.tz,RB:rD2TUP_Pos.rx,RB:rD2TUP_Pos.ry,RB:rD2TUP_Pos.rz,RB:rD2markerJoint.tx,RB:rD2markerJoint.ty,RB:rD2markerJoint.tz,RB:rD2markerJoint.rx,RB:rD2markerJoint.ry,RB:rD2markerJoint.rz,RB:rD4P1_Joint.tx,RB:rD4P1_Joint.ty,RB:rD4P1_Joint.tz,RB:rD4P1_Joint.rx,RB:rD4P1_Joint.ry,RB:rD4P1_Joint.rz,RB:rD4P2_Pos.tx,RB:rD4P2_Pos.ty,RB:rD4P2_Pos.tz,RB:rD4P2_Pos.rx,RB:rD4P2_Pos.ry,RB:rD4P2_Pos.rz,RB:rD4P3_Joint.tx,RB:rD4P3_Joint.ty,RB:rD4P3_Joint.tz,RB:rD4P3_Joint.rx,RB:rD4P3_Joint.ry,RB:rD4P3_Joint.rz,RB:rD4P4_Joint.tx,RB:rD4P4_Joint.ty,RB:rD4P4_Joint.tz,RB:rD4P4_Joint.rx,RB:rD4P4_Joint.ry,RB:rD4P4_Joint.rz,RB:rD4TUP_Pos.tx,RB:rD4TUP_Pos.ty,RB:rD4TUP_Pos.tz,RB:rD4TUP_Pos.rx,RB:rD4TUP_Pos.ry,RB:rD4TUP_Pos.rz,RB:rD4markerJoint.tx,RB:rD4markerJoint.ty,RB:rD4markerJoint.tz,RB:rD4markerJoint.rx,RB:rD4markerJoint.ry,RB:rD4markerJoint.rz
95,3.866386668,16.54661777,19.23279634,-106.5212695,62.38428972,84.30932736,4.615909244,22.00852599,8.571391276,62.37262175,59.90119495,71.63973592,4.675162471,21.9024853,8.093258399,88.30966372,-9.866942559,456.8263406,5.62025043,16.31018606,6.939576058,-88.30950071,9.898648417,-83.17270958,5.855214137,15.99971348,6.23744212,-45.43232485,56.01423381,-63.90749256,6.336554492,17.20773521,5.806854723,65.54011642,18.66905041,68.56753914,6.501948799,17.43026588,5.088176954,-125.6185801,22.30485527,167.4415138,5.694070178,14.40447357,6.781102151,91.38498916,10.06646987,-75.35367181,6.124289942,12.58605844,6.448399935,91.38498916,10.06646987,-75.35367181,6.47767366,11.16878881,6.381277155,91.36865462,4.893907032,-75.47901725,6.766452107,10.04420211,6.383482494,91.36435755,-1.826698565,-75.63929972,7.071668221,8.768856799,6.146572436,3.336815169,2.299100533,179.8211396,6.098736292,15.07365884,6.587636704,108.1546659,16.81309523,-37.7238549,7.37769346,14.13634203,6.039470992,108.1546659,16.81309523,-37.7238549,8.281204782,13.35602682,5.884382816,107.5038754,7.401747776,-40.81544616,9.101136342,12.57635969,5.875972469,17.03715046,17.65639364,-134.096987,5.014276724,14.67541345,6.737777669,103.8510552,24.89073357,-116.9580906,4.458033919,13.65067726,6.188380496,103.8510552,24.89073357,-116.9580906,4.0531951,12.98912315,6.146508256,102.777668,-10.92293584,-125.3435869,3.699438574,12.49214399,6.269024395,102.5790492,-4.341398406,-123.8506573,3.322597295,11.8997689,6.326114561,102.5790492,-4.341398406,-123.8506573,2.949568064,11.08968427,6.162318521,-1.188078407,12.54472074,146.1337504
96,3.863321575,16.45907688,19.20078159,-106.4724495,62.01706153,84.27577175,4.622780485,21.98827623,8.574824688,62.57563357,59.54778341,71.73831871,4.681474936,21.88506906,8.09591446,88.33484993,-10.1919073,456.7864974,5.621814879,16.29871442,6.910002311,-88.33468395,10.22361356,-83.21256598,5.855331935,15.99217766,6.2056599,-45.36550668,56.35440537,-63.85539548,6.33625356,17.20200934,5.779711268,65.77045018,18.46366436,68.61526855,6.500062345,17.42701264,5.061440354,-125.8054062,22.11979967,167.3183711,5.694275027,14.39387091,6.740815497,91.28748027,10.46697935,-75.32504546,6.124804272,12.57795143,6.395135936,91.28748027,10.46697935,-75.32504546,6.479063664,11.16130878,6.31988538,91.27131337,5.213659204,-75.44343552,6.768777245,10.03698777,6.312049908,91.26639467,-1.331276768,-75.5884056,7.074395567,8.761940529,6.074056461,3.313981716,2.192304089,179.8581909,6.099144106,15.06387613,6.55064064,108.1865771,16.92003297,-37.39457913,7.382679514,14.13457312,5.99953933,108.1865771,16.92003297,-37.39457913,8.290920998,13.36134388,5.836779263,107.5398236,7.770103837,-40.40933305,9.116408102,12.58769219,5.82024346,16.60513652,17.66978881,-133.8136168,5.014602944,14.66546689,6.699753886,103.6640643,25.0601706,-117.0773776,4.456927588,13.64331518,6.147004726,103.6640643,25.0601706,-117.0773776,4.051198188,12.98233266,6.104727635,102.5930584,-11.03887869,-125.4059749,3.69705782,12.48593383,6.22848131,102.3925934,-4.349506684,-123.9113245,3.319601864,11.89395447,6.285615596,102.3925934,-4.349506684,-123.9113245,2.946607113,11.08496967,6.116395134,-1.518123868,12.35313405,146.0607744
97,3.861415,16.37237651,19.16894275,-106.4104003,61.66346711,84.28040266,4.626867101,21.96659445,8.57750318,62.78173129,59.20886437,71.86560269,4.684972808,21.86624951,8.097819678,88.37110843,-10.51580596,456.7757356,5.623353731,16.28648431,6.879769327,-88.3709408,10.54751281,-83.22334728,5.855494013,15.98397971,6.173231935,-45.31892419,56.69397367,-63.78192391,6.335034079,17.1960098,5.752001673,66.01015383,18.25496553,68.7085761,6.496975389,17.4235205,5.034097218,-125.9828363,21.92534471,167.2377044,5.69544842,14.38260224,6.699939298,91.19430199,10.86948169,-75.29712032,6.12623655,12.56927288,6.341231055,91.19430199,10.86948169,-75.29712032,6.481334903,11.15330692,6.25765904,91.17837938,5.541058746,-75.40856508,6.77192357,10.02932439,6.239922423,91.17299924,-0.842711168,-75.53961851,7.077909554,8.754886333,5.999154624,3.218483034,2.071193056,179.8938681,6.100124713,15.05362219,6.512958719,108.1739936,17.05574641,-37.09211951,7.387492251,14.13188771,5.958098141,108.1739936,17.05574641,-37.09211951,8.29998497,13.36532198,5.787772301,107.5306631,8.133681443,-40.03290412,9.130618521,12.59741227,5.76323805,16.18041425,17.6380726,-133.551482,5.015745205,14.65446948,6.661256963,103.4289663,25.24684301,-117.2295813,4.456130459,13.63537524,6.104834607,103.4289663,25.24684301,-117.2295813,4.049345145,12.97507725,6.062010948,102.3613765,-11.12259175,-125.4653591,3.694811743,12.47918314,6.186659548,102.1602295,-4.291042016,-123.9681754,3.316745795,11.88751788,6.243008756,102.1602295,-4.291042016,-123.9681754,2.943787554,11.07992342,6.067195217,-1.918602078,12.11567624,145.9738302
98,3.862888178,16.28740369,19.13755138,-106.3193797,61.33191219,84.35085078,4.627360924,21.94318275,8.578785916,63.00223869,58.8942916,72.04517639,4.684798814,21.84566628,8.098342383,88.42747587,-10.83118278,456.8056126,5.625116115,16.2731643,6.848938487,-88.42730907,10.86289049,-83.19350107,5.855916706,15.97473352,6.140233057,-45.31280821,57.02867824,-63.69052194,6.332760534,17.18940405,5.723572501,66.26351227,18.0529636,68.86258159,6.492396093,17.41938267,5.005938031,-126.1399214,21.71593468,167.217183,5.698252154,14.37032325,6.658805737,91.09656116,11.27201575,-75.27142498,6.129203315,12.55965461,6.287088701,91.09656116,11.27201575,-75.27142498,6.485094429,11.14441488,6.195019404,91.08108621,5.875500592,-75.3751111,6.77649994,10.02083827,6.167605651,91.07542809,-0.365137051,-75.49264615,7.08276543,8.747388286,5.92201349,3.037093738,1.923313139,179.9282919,6.102156987,15.04262041,6.474768258,108.1056349,17.2316289,-36.81627238,7.39251868,14.12806514,5.915004704,108.1056349,17.2316289,-36.81627238,8.308781341,13.36775574,5.737046203,107.4647002,8.500807831,-39.68568914,9.144181104,12.60533438,5.704484671,15.75519665,17.54934024,-133.3098591,5.018297474,14.64191231,6.622672654,103.1248788,25.45313633,-117.4278878,4.456017033,13.62650081,6.062219477,103.1248788,25.45313633,-117.4278878,4.047953776,12.96703738,6.01869993,102.0634185,-11.17209047,-125.5214521,3.693018308,12.47156502,6.143880327,101.8631809,-4.159995807,-124.023301,3.31432419,11.88014265,6.198535803,101.8631809,-4.159995807,-124.023301,2.941323666,11.07433009,6.014813725,-2.396260674,11.81348066,145.8692341
99,3.869392234,16.20445549,19.10666215,-106.1888368,61.02633571,84.50034041,4.624317342,21.91779158,8.578240506,63.24586009,58.60904419,72.28857216,4.680962814,21.8230314,8.097053849,88.50981919,-11.1344291,456.8783901,5.627309355,16.25841843,6.817407091,-88.50965659,11.16613804,-83.12076912,5.856753063,15.96405862,6.106561738,-45.36024542,57.35686292,-63.58858678,6.329459055,17.18181145,5.694205547,66.53385535,17.86273344,69.08231739,6.486265431,17.41416676,4.976712909,-126.2708167,21.48771256,167.2627296,5.702986337,14.35668444,6.617446459,90.98934738,11.66903664,-75.24711026,6.134041332,12.54871654,6.232924622,90.98934738,11.66903664,-75.24711026,6.490717496,11.13425779,6.132290138,90.97462253,6.212805861,-75.34174762,6.782917395,10.01115291,6.095578501,90.96889913,0.093806971,-75.44564637,7.089372328,8.739147731,5.842839316,2.7592071,1.740974218,179.9635816,6.105480739,15.0305337,6.436013808,107.9751744,17.45447382,-36.56354932,7.39799311,14.12287836,5.870016062,107.9751744,17.45447382,-36.56354932,8.317582838,13.36846986,5.684275876,107.3353065,8.875464666,-39.36460063,9.157421433,12.61133405,5.643583732,15.32602276,17.39696447,-133.0845718,5.022542402,14.62740007,6.584074416,102.7427282,25.67403407,-117.6775914,4.456764475,13.61631219,6.019340668,102.7427282,25.67403407,-117.6775914,4.047184746,12.95784066,5.975054307,101.6919861,-11.19084715,-125.5733377,3.691850209,12.4627065,6.100440535,101.4943904,-3.956082939,-124.0771688,3.312508283,11.87146399,6.15248747,101.4943904,-3.956082939,-124.0771688,2.939360082,11.06788492,5.959515561,-2.951753135,11.43927921,145.7476507
100,3.880954869,16.12288591,19.07585757,-106.0223746,60.74350743,84.7172499,4.618797412,21.89022165,8.575704701,63.51135881,58.34964966,72.58637803,4.674522544,21.79814789,8.093792073,88.6157038,-11.42743634,456.9854439,5.630141138,16.24194309,6.784835871,-88.61554867,11.45914674,-83.01377427,5.858184927,15.95163592,6.071876542,-45.45693541,57.67930753,-63.48138676,6.325501906,17.17285246,5.663641869,66.81967814,17.680627,69.3588699,6.479014685,17.40748584,4.946178342,-126.3782402,21.24264341,167.3646379,5.709563049,14.34137629,6.575452361,90.87738886,12.05019821,-75.22081861,6.140787798,12.536102,6.178661082,90.87738886,12.05019821,-75.22081861,6.498312404,11.12248067,6.06962144,90.8636818,6.543989631,-75.30556581,6.791339206,9.999908182,6.024240943,90.85808978,0.52180673,-75.39618823,7.097941306,8.729889348,5.761874361,2.376723277,1.526909353,-179.9973359,6.110117215,15.0169967,6.39632727,107.7874499,17.72424832,-36.32741684,7.404036439,14.11611373,5.822774474,107.7874499,17.72424832,-36.32741684,8.326582958,13.36731774,5.62915276,107.1470024,9.255318966,-39.06492695,9.170590126,12.61531945,5.580267037,14.89533695,17.18574034,-132.8696532,5.028439887,14.61072876,6.545037087,102.2952878,25.89434475,-117.9730551,4.458379067,13.60442852,5.97607483,102.2952878,25.89434475,-117.9730551,4.047055777,12.94708843,5.931144413,101.2612073,-11.1894342,-125.6229132,3.691320858,12.45223984,6.056522689,101.0676147,-3.686610463,-124.1307421,3.311309706,11.86113507,6.105139157,101.0676147,-3.686610463,-124.1307421,2.93793948,11.06023981,5.901722055,-3.577830609,11.00652794,145.6126991
101,3.895596999,16.04119443,19.04420384,-105.8410626,60.47350364,84.96418783,4.612668042,21.86034153,8.571232926,63.78403326,58.10428157,72.90715296,4.667405131,21.77092618,8.088611833,88.7325517,-11.71678454,457.1096341,5.633884527,16.22350623,6.750690133,-88.73240598,11.74849644,-82.88964926,5.860525407,15.93725451,6.035646714,-45.57737246,57.99817602,-63.36683787,6.321638939,17.16228243,5.631800896,67.11351645,17.48694707,69.67362303,6.471620567,17.3991967,4.914340059,-126.4783255,20.99044936,167.4994702,5.717644942,14.32416984,6.53203758,90.76718701,12.4093767,-75.18881656,6.149236196,12.52155898,6.123703824,90.76718701,12.4093767,-75.18881656,6.507745611,11.10883281,6.006594938,90.75466856,6.8620846,-75.2635179,6.801689826,9.986854188,5.953173298,90.74935866,0.918929523,-75.34167209,7.10848221,8.71925809,5.67955408,1.924055514,1.296652213,-179.951219,6.115992543,15.00166813,6.355097969,107.550464,18.03185676,-36.1019857,7.410735717,14.10751893,5.772932002,107.550464,18.03185676,-36.1019857,8.335959876,13.36410868,5.571491379,106.9079883,9.632561166,-38.78160038,9.183936637,12.61716968,5.51442229,14.46715991,16.92440567,-132.6579797,5.035754663,14.59190406,6.504676001,101.8199381,26.08953318,-118.2987973,4.460799827,13.59049922,5.932013046,101.8199381,26.08953318,-118.2987973,4.047498115,12.93440982,5.886957761,100.8087134,-11.19018622,-125.6789967,3.691311142,12.43989035,6.012351188,100.6193132,-3.362354962,-124.187151,3.310586746,11.8489208,6.056857488,100.6193132,-3.362354962,-124.187151,2.937058854,11.05112355,5.841884203,-4.275312828,10.55118639,145.4677451
102,3.910001266,15.95753792,19.01048122,-105.6772452,60.20331815,85.18933426,4.608114603,21.82811756,8.564969463,64.03970359,57.85690213,73.20672308,4.661904409,21.74139444,8.081660051,88.84116851,-12.0109079,457.2305957,5.63888975,16.20298069,6.714378872,-88.84103183,12.04262107,-82.76874833,5.864220589,15.92082799,5.997295132,-45.68244502,58.31549906,-63.23620267,6.318920716,17.14994223,5.598626692,67.40259619,17.25900315,70.00040489,6.465458957,17.38926296,4.881252979,-126.5910127,20.74608608,167.6371947,5.726844322,14.30494501,6.486282364,90.67087293,12.74188378,-75.14865383,6.159086923,12.50494197,6.067273101,90.67087293,12.74188378,-75.14865383,6.518739821,11.09315389,5.942601765,90.65949437,7.160261785,-75.21442119,6.813704778,9.971823918,5.88170946,90.65451638,1.287999347,-75.28191469,7.120810561,8.706894409,5.596353042,1.446643452,1.074249887,-179.8976881,6.123059046,14.98429148,6.311655225,107.283236,18.36268599,-35.88236954,7.418244765,14.09687963,5.720238246,107.283236,18.36268599,-35.88236954,8.345947685,13.35866113,5.511246331,106.6374828,9.997292013,-38.51097847,9.197730485,12.61672872,5.446117997,14.04727519,16.63268643,-132.4457603,5.044222254,14.57109875,6.461911597,101.369007,26.23408752,-118.6342245,4.464011021,13.5742768,5.886560839,101.369007,26.23408752,-118.6342245,4.048482214,12.91954296,5.842277578,100.385243,-11.21731508,-125.7552451,3.69170137,12.42552674,5.967965984,100.1988623,-3.00276809,-124.2533997,3.310159879,11.83475992,6.0079352,100.1988623,-3.00276809,-124.2533997,2.936654245,11.04039231,5.780579312,-5.034011804,10.12232407,145.3134927
103,3.920955646,15.87040582,18.97358566,-105.5608696,59.92160475,85.3457453,4.607044389,21.79364176,8.557043929,64.25527823,57.59330276,73.44455426,4.660036961,21.7096995,8.07307083,88.92337982,-12.31687954,457.3306309,5.645498154,16.18037297,6.675430201,-88.92324951,12.3485936,-82.66875903,5.869714743,15.90239652,5.956368839,-45.73489304,58.63218312,-63.07949439,6.318391902,17.13573201,5.563962257,67.67327657,16.98406426,70.31218848,6.461874182,17.37763779,4.846837904,-126.7291109,20.52385334,167.7510941,5.736857062,14.28371398,6.437434962,90.60840033,13.03832208,-75.09995137,6.170067984,12.48618743,6.008902625,90.60840033,13.03832208,-75.09995137,6.530970587,11.07533597,5.877425523,90.5977318,7.428508154,-75.15993012,6.827007186,9.954673197,5.809821039,90.59295175,1.619715362,-75.22045229,7.134565777,8.692601889,5.512545687,0.952711729,0.881892486,-179.840976,6.131320163,14.96475739,6.265472423,107.0129858,18.70342615,-35.66438463,7.426759414,14.08412506,5.664553342,107.0129858,18.70342615,-35.66438463,8.356795984,13.35089539,5.448490616,106.362376,10.33918656,-38.25182202,9.212205057,12.61387108,5.375622093,13.64534663,16.33788202,-132.23374,5.053643614,14.54858661,6.41583582,100.9925062,26.30679108,-118.9607187,4.468034567,13.55566638,5.839208533,100.9925062,26.30679108,-118.9607187,4.050020706,12.90239118,5.79681136,100.0381639,-11.28758065,-125.8652505,3.692406504,12.40917013,5.923252074,99.85254059,-2.631866222,-124.3378032,3.309869975,11.81875025,5.958565683,99.85254059,-2.631866222,-124.3378032,2.936592344,11.02801224,5.718535957,-5.826539148,9.766364256,145.1480646
104,3.926786162,15.77912256,18.93290104,-105.5057427,59.62211566,85.40928542,4.610582346,21.75714446,8.547552686,64.42011643,57.30590371,73.59940863,4.662985629,21.67609898,8.062944721,88.96969479,-12.63839459,457.3991094,5.653891685,16.15584938,6.633632084,-88.96956672,12.67010912,-82.60030599,5.877240263,15.8821415,5.91266563,-45.71393395,58.9487084,-62.89184509,6.32064291,17.11973465,5.527739894,67.91817392,16.65650338,70.59264738,6.461621882,17.36442781,4.811064863,-126.8988765,20.33112892,167.8254871,5.74748232,14.26064617,6.385138491,90.59025752,13.29393799,-75.04517646,6.181914055,12.46539633,5.948377176,90.59025752,13.29393799,-75.04517646,6.544080086,11.05543254,5.810984946,90.57961427,7.661438266,-75.10363252,6.841162539,9.935415502,5.737521047,90.5747591,1.909391001,-75.16175779,7.149273707,8.67634172,5.428345323,0.44837668,0.731606568,-179.7864163,6.14075555,14.94316016,6.216309599,106.7525831,19.04259603,-35.44724284,7.436377848,14.06930812,5.605961035,106.7525831,19.04259603,-35.44724284,8.368640712,13.34083561,5.383496141,106.0955897,10.64907128,-38.00415713,9.227489967,12.60857826,5.303393277,13.27076804,16.05341843,-132.022271,5.063876019,14.52469393,6.366010907,100.7218678,26.29433819,-119.2667922,4.472852233,13.53476337,5.789767954,100.7218678,26.29433819,-119.2667922,4.05208533,12.88306199,5.750498159,99.79690358,-11.41246287,-126.0182722,3.693334641,12.39101067,5.878269869,99.60894656,-2.268037487,-124.445267,3.309581273,11.80112661,5.909043855,99.60894656,-2.268037487,-124.445267,2.936757045,11.01409576,5.656454091,-6.631205212,9.512199817,144.9694433
105,3.928009338,15.68407221,18.88854779,-105.50353,59.30525656,85.38641531,4.618800894,21.71896953,8.536610541,64.54120202,56.99592444,73.67635744,4.670804005,21.64094308,8.051390997,88.9829732,-12.97541758,457.4344425,5.663973035,16.12974737,6.589090677,-88.98284331,13.00713224,-82.56497962,5.886664633,15.86039488,5.866283019,-45.62274436,59.26595896,-62.67717907,6.325569576,17.1022382,5.489987708,68.13938879,16.27958614,70.83996659,6.464571652,17.34990819,4.773949363,-127.0984767,20.16514775,167.8591166,5.75857943,14.2360814,6.329509644,90.61329649,13.50929216,-74.98877595,6.194348698,12.44286227,5.885793875,90.61329649,13.50929216,-74.98877595,6.557694489,11.03370062,5.743378996,90.60198145,7.858972945,-75.049734,6.855725093,9.914276128,5.664895448,90.59675031,2.157635673,-75.10958123,7.164407036,8.658297917,5.343923333,-0.062001389,0.62123389,-179.7382517,6.15123202,14.91982737,6.164259049,106.4951529,19.37162228,-35.23339477,7.447000488,14.05264084,5.544782254,106.4951529,19.37162228,-35.23339477,8.381411585,13.32866284,5.316728267,105.8309171,10.91985824,-37.76838223,9.243534919,12.60101505,5.230059985,12.93214152,15.77379035,-131.8091076,5.074779121,14.49977705,6.312585872,100.5610449,26.19375114,-119.5496901,4.478342672,13.51187247,5.738446797,100.5610449,26.19375114,-119.5496901,4.054571081,12.86187121,5.703552766,99.66503444,-11.59609141,-126.2149934,3.694385921,12.37138128,5.833277281,99.4713033,-1.921807559,-124.5748878,3.309205722,11.78221929,5.859758229,99.4713033,-1.921807559,-124.5748878,2.937073381,10.99888662,5.594947874,-7.433986591,9.363374974,144.778267
106,3.926904429,15.58648563,18.84130846,-105.5288243,58.97689586,85.30871684,4.630757594,21.67954317,8.52437946,64.6392628,56.67171581,73.70245825,4.682461666,21.60463959,8.038562142,88.97679563,-13.32498152,457.4435628,5.675357632,16.10254725,6.542192349,-88.9766613,13.35669612,-82.55585504,5.897493601,15.83761913,5.81758078,-45.48593218,59.58555489,-62.44691885,6.332402046,17.08371605,5.450827919,68.34741834,15.86383706,71.06572002,6.469755678,17.33451097,4.735559578,-127.3194286,20.01429314,167.8639881,5.77003692,14.21050293,6.271069461,90.66231446,13.68955348,-74.93595932,6.207091953,12.41905173,5.821515371,90.66231446,13.68955348,-74.93595932,6.571456328,11.01058842,5.674857878,90.64986405,8.025634416,-75.00197459,6.870287652,9.891686197,5.592088553,90.64404959,2.369654142,-75.06607962,7.179453965,8.638877252,5.259410259,-0.575566739,0.536155671,-179.6984905,6.162485367,14.89529195,6.109698565,106.2163066,19.6849244,-35.02772986,7.458324388,14.0344876,5.481529018,106.2163066,19.6849244,-35.02772986,8.394831162,13.31471889,5.24879539,105.5452739,11.14677279,-37.54471067,9.2601089,12.59153855,5.156361752,12.63691256,15.47681687,-131.5888871,5.086190206,14.47420286,6.256213529,100.4884591,26.01157964,-119.8139819,4.484283147,13.48746971,5.685781103,100.4884591,26.01157964,-119.8139819,4.057309311,12.8392938,5.65640557,99.62224824,-11.83546611,-126.4471265,3.695467959,12.3507054,5.788671914,99.41949013,-1.595997561,-124.720359,3.308715741,11.76240701,5.811135413,99.41949013,-1.595997561,-124.720359,2.937514666,10.98272829,5.534498619,-8.228259284,9.300020577,144.578679
107,3.926637868,15.487886,18.79227966,-105.549014,58.64525155,85.22083671,4.644830007,21.63932289,8.511043957,64.74108711,56.3446987,73.71676804,4.69621339,21.56760225,8.024638264,88.96992285,-13.68248715,457.4391087,5.687479801,16.0747937,6.493485074,-88.96978385,13.71420169,-82.56030434,5.90902079,15.81433857,5.767072009,-45.33939948,59.9094401,-62.21530946,6.339975354,17.06474302,5.410452595,68.55671216,15.42330485,71.2895518,6.47571924,17.31875644,4.696013168,-127.5498723,19.86281414,167.8603958,5.781767276,14.18445753,6.210567178,90.71601704,13.84276661,-74.89148165,6.219895723,12.39452266,5.75604546,90.71601704,13.84276661,-74.89148165,6.585070169,10.98665366,5.605741625,90.70234654,8.16881368,-74.96300162,6.884531236,9.868200909,5.519256877,90.69591102,2.553507179,-75.03179706,7.193988826,8.61862729,5.174886905,-1.090756574,0.455363294,-179.666979,6.174177816,14.87019357,6.053174682,105.8827698,19.97934725,-34.83611161,7.469933831,14.01530387,5.416810133,105.8827698,19.97934725,-34.83611161,8.408508836,13.29945147,5.180358931,105.2070983,11.32716307,-37.33281412,9.276883119,12.58063484,5.083054776,12.39092491,15.13189934,-131.3542936,5.097938899,14.44831538,6.197820778,100.4675087,25.76086913,-120.0682753,4.490408948,13.46210952,5.6324599,100.4675087,25.76086913,-120.0682753,4.06011809,12.81586884,5.609561244,99.63399818,-12.12240147,-126.7006406,3.696518068,12.32942398,5.744870529,99.41959385,-1.287788866,-124.8726982,3.308139769,11.7420652,5.76354767,99.41959385,-1.287788866,-124.8726982,2.938090223,10.9660108,5.47541581,-9.012754562,9.288372416,144.3769398
108,3.930002466,15.38968993,18.74254546,-105.5366493,58.3183633,85.16375958,4.659242114,21.59872006,8.496768873,64.86913644,56.0256067,73.75553925,4.710174842,21.53019974,8.009780429,88.97911889,-14.04316473,457.4348777,5.699745848,16.04699204,6.443521329,-88.97897735,14.07487936,-82.56453967,5.92053558,15.79104205,5.715280489,-45.21664535,60.23896814,-61.99379981,6.347115232,17.04586804,5.369083903,68.77984064,14.97109281,71.53134236,6.481016261,17.30314115,4.655463574,-127.7785498,19.69694067,167.8694406,5.79368648,14.15844969,6.148756298,90.75504735,13.97766798,-74.85835874,6.232567252,12.36981335,5.689869496,90.75504735,13.97766798,-74.85835874,6.598331285,10.96244837,5.536314231,90.74043869,8.296590768,-74.93389646,6.898253285,9.84438101,5.446507388,90.73351431,2.717931988,-75.00596114,7.207728721,8.598114946,5.090368706,-1.607157325,0.359546894,-179.6420657,6.185970617,14.84513902,5.995253024,105.4645578,20.25319313,-34.66327361,7.48142175,13.99554889,5.351216642,105.4645578,20.25319313,-34.66327361,8.42206769,13.28333332,5.11202829,104.7881027,11.46005228,-37.13139754,9.293544428,12.56882536,5.010805694,12.19793449,14.71151212,-131.0981536,5.109856204,14.42240389,6.138314735,100.4613276,25.45705935,-120.3209238,4.496476958,13.43631191,5.579104511,100.4613276,25.45705935,-120.3209238,4.062845549,12.79209181,5.563424591,99.66505814,-12.44627671,-126.9607905,3.697504195,12.30792327,5.702164237,99.43723984,-0.991749474,-125.0235325,3.30753033,11.72151819,5.717209273,99.43723984,-0.991749474,-125.0235325,2.938817033,10.94910164,5.417809481,-9.788681329,9.294122506,144.1791394
